session_id,user_id,model_id,model_name,day,cleaning_mode,cleaning_mode_encoded,cleaning_time_min,start_battery_pct,end_battery_pct,battery_drop_pct,consumption_rate,ambient_temp_c,soh,aborted,recent_avg_consumption_rate,last_session_time_min,last_battery_drop_pct,available_time_min
S00182,A-1_U3,A-1,가끔·방치형,209,표준,1,3.8,100.0,90.2,9.8,2.582,27.5,0.9688,0,2.675,10.6,27.3,37.0
S00183,A-1_U3,A-1,가끔·방치형,210,표준,1,6.4,90.5,72.9,17.5,2.741,26.8,0.9742,0,2.633,3.8,9.8,31.25
S00184,A-1_U3,A-1,가끔·방치형,216,표준,1,11.5,72.4,42.5,29.9,2.598,28.5,0.9967,0,2.625,6.4,17.5,25.25
S00185,A-1_U3,A-1,가끔·방치형,221,표준,1,6.3,42.1,24.3,17.9,2.837,27.5,0.9921,0,2.611,11.5,29.9,12.75
S00186,A-1_U3,A-1,가끔·방치형,223,표준,1,6.1,100.0,84.2,15.8,2.585,28.5,1.0,0,2.667,6.3,17.9,36.25
S00187,A-1_U3,A-1,가끔·방치형,224,표준,1,10.1,83.9,57.9,26.0,2.577,27.3,1.0,0,2.669,6.1,15.8,30.0
S00188,A-1_U3,A-1,가끔·방치형,226,표준,1,3.0,57.6,49.2,8.3,2.773,28.8,0.9711,0,2.668,10.1,26.0,19.5
S00189,A-1_U3,A-1,가끔·방치형,231,표준,1,6.6,49.0,30.8,18.2,2.762,26.2,0.9753,0,2.674,3.0,8.3,15.75
S00190,A-1_U3,A-1,가끔·방치형,232,표준,1,10.0,76.6,50.4,26.2,2.62,27.1,0.9719,0,2.707,6.6,18.2,26.25
S00191,A-1_U3,A-1,가끔·방치형,242,표준,1,8.5,50.6,27.0,23.6,2.775,26.5,0.9856,0,2.663,10.0,26.2,15.25
S00192,A-1_U3,A-1,가끔·방치형,249,표준,1,7.0,99.8,82.0,17.8,2.547,27.4,0.964,0,2.701,8.5,23.6,37.25
S00193,A-1_U3,A-1,가끔·방치형,251,표준,1,8.3,82.4,60.5,21.9,2.643,22.3,1.0,0,2.695,7.0,17.8,28.75
S00194,A-1_U3,A-1,가끔·방치형,257,표준,1,7.6,59.7,39.2,20.5,2.703,24.5,0.996,0,2.669,8.3,21.9,19.75
S00195,A-1_U3,A-1,가끔·방치형,264,표준,1,3.0,39.4,30.3,9.1,3.03,27.0,0.9957,0,2.658,7.6,20.5,11.5
S00196,A-1_U3,A-1,가끔·방치형,271,표준,1,6.0,76.1,60.7,15.4,2.563,22.9,0.981,0,2.74,3.0,9.1,26.75
S00197,A-1_U3,A-1,가끔·방치형,273,표준,1,7.2,60.9,40.9,20.0,2.782,24.8,0.9942,0,2.697,6.0,15.4,19.0
S00198,A-1_U3,A-1,가끔·방치형,275,표준,1,8.3,41.2,18.0,23.2,2.79,22.7,0.9835,0,2.744,7.2,20.0,11.75
S00199,A-1_U3,A-1,가끔·방치형,280,표준,1,7.3,99.7,81.5,18.2,2.489,24.3,1.0,0,2.774,8.3,23.2,37.25
S00200,A-1_U3,A-1,가끔·방치형,284,표준,1,10.8,81.4,53.1,28.3,2.617,21.8,0.9617,0,2.731,7.3,18.2,28.5
S00201,A-1_U3,A-1,가끔·방치형,292,표준,1,10.4,52.8,25.7,27.2,2.613,24.4,0.9938,0,2.648,10.8,28.3,18.0
S00202,A-1_U3,A-1,가끔·방치형,298,표준,1,9.8,99.2,74.6,24.7,2.52,18.9,0.9858,0,2.658,10.4,27.2,37.25
S00203,A-1_U3,A-1,가끔·방치형,303,표준,1,6.9,74.7,55.2,19.5,2.826,19.3,1.0,0,2.606,9.8,24.7,24.25
S00204,A-1_U3,A-1,가끔·방치형,307,표준,1,9.0,56.5,30.1,26.4,2.934,20.3,0.9614,0,2.613,6.9,19.5,17.0
S00205,A-1_U3,A-1,가끔·방치형,312,표준,1,9.0,99.9,76.2,23.7,2.636,19.8,0.9857,0,2.702,9.0,26.4,35.25
S00206,A-1_U3,A-1,가끔·방치형,314,표준,1,8.6,75.6,52.8,22.8,2.657,19.9,0.9672,0,2.706,9.0,23.7,26.25
S00207,A-1_U3,A-1,가끔·방치형,320,표준,1,8.1,52.6,29.3,23.4,2.884,18.6,0.9917,0,2.715,8.6,22.8,16.5
S00208,A-1_U3,A-1,가끔·방치형,325,표준,1,8.9,79.6,54.8,24.8,2.79,16.8,0.9721,0,2.787,8.1,23.4,26.25
S00209,A-1_U3,A-1,가끔·방치형,329,표준,1,4.5,55.3,41.2,14.1,3.142,16.6,0.957,0,2.78,8.9,24.8,16.0
S00210,A-1_U3,A-1,가끔·방치형,333,표준,1,7.1,40.7,18.3,22.4,3.155,15.8,0.9489,0,2.822,4.5,14.1,11.0
S00211,A-1_U3,A-1,가끔·방치형,341,표준,1,6.4,100.0,81.9,18.1,2.833,18.0,0.9787,0,2.926,7.1,22.4,33.5
S00212,A-1_U3,A-1,가끔·방치형,344,표준,1,7.0,82.8,61.8,21.0,3.004,15.6,0.962,0,2.961,6.4,18.1,25.5
S00213,A-1_U3,A-1,가끔·방치형,345,표준,1,8.8,61.0,35.8,25.2,2.859,16.2,0.9711,0,2.985,7.0,21.0,19.25
S00214,A-1_U3,A-1,가끔·방치형,354,표준,1,5.3,35.6,19.5,16.1,3.036,15.6,0.9882,0,2.999,8.8,25.2,10.0
S00215,A-1_U3,A-1,가끔·방치형,355,표준,1,4.8,18.7,5.0,13.7,2.85,18.2,0.9498,1,2.977,5.3,16.1,5.0
S00216,A-1_U3,A-1,가끔·방치형,361,표준,1,4.8,100.0,86.7,13.3,2.767,14.6,0.9773,0,2.916,4.8,13.7,34.0
S00217,A-1_U3,A-1,가끔·방치형,363,표준,1,12.4,86.9,54.2,32.7,2.638,16.2,0.9657,0,2.903,4.8,13.3,30.25
S00219,A-1_U4,A-1,가끔·방치형,11,표준,1,8.4,74.7,52.2,22.4,2.669,14.2,0.9882,0,2.595,10.1,26.2,25.25
S00220,A-1_U4,A-1,가끔·방치형,12,표준,1,6.1,53.3,36.5,16.8,2.754,16.3,1.0,0,2.632,8.4,22.4,16.5
S00221,A-1_U4,A-1,가끔·방치형,18,표준,1,6.6,35.8,15.7,20.1,3.048,11.6,1.0,0,2.673,6.1,16.8,9.5
S00222,A-1_U4,A-1,가끔·방치형,19,표준,1,2.7,15.7,7.5,8.2,3.03,16.5,0.9911,1,2.766,6.6,20.1,2.75
S00223,A-1_U4,A-1,가끔·방치형,23,표준,1,10.1,77.0,51.2,25.8,2.554,15.5,0.9933,0,2.819,2.7,8.2,26.5
S00224,A-1_U4,A-1,가끔·방치형,33,표준,1,9.8,51.8,24.9,27.0,2.752,15.9,1.0,0,2.811,10.1,25.8,15.5
S00225,A-1_U4,A-1,가끔·방치형,37,표준,1,10.1,100.0,73.3,26.7,2.642,12.5,0.9893,0,2.828,9.8,27.0,35.0
S00226,A-1_U4,A-1,가끔·방치형,38,표준,1,11.8,74.0,42.2,31.8,2.694,15.0,1.0,0,2.805,10.1,26.7,25.0
S00227,A-1_U4,A-1,가끔·방치형,44,표준,1,9.4,42.0,16.4,25.6,2.726,16.1,0.9767,0,2.734,11.8,31.8,13.25
S00228,A-1_U4,A-1,가끔·방치형,54,표준,1,9.2,100.0,76.3,23.7,2.572,16.7,1.0,0,2.674,9.4,25.6,36.5
S00229,A-1_U4,A-1,가끔·방치형,57,표준,1,10.1,75.9,49.1,26.8,2.657,15.7,0.978,0,2.677,9.2,23.7,26.25
S00230,A-1_U4,A-1,가끔·방치형,64,표준,1,4.7,49.7,36.0,13.7,2.915,14.3,0.9918,0,2.658,10.1,26.8,15.25
S00231,A-1_U4,A-1,가끔·방치형,65,표준,1,4.7,36.8,23.5,13.3,2.834,17.7,0.9887,0,2.713,4.7,13.7,10.75
S00232,A-1_U4,A-1,가끔·방치형,74,표준,1,5.5,23.5,7.4,16.1,2.929,19.1,0.985,1,2.741,4.7,13.3,5.5
S00233,A-1_U4,A-1,가끔·방치형,82,표준,1,7.9,100.0,80.7,19.3,2.448,19.9,0.9758,0,2.781,5.5,16.1,37.75
S00234,A-1_U4,A-1,가끔·방치형,90,표준,1,8.1,80.8,60.5,20.3,2.511,19.2,0.9895,0,2.757,7.9,19.3,29.25
S00235,A-1_U4,A-1,가끔·방치형,95,표준,1,8.1,60.5,39.0,21.5,2.658,20.0,1.0,0,2.727,8.1,20.3,20.0
S00236,A-1_U4,A-1,가끔·방치형,115,표준,1,9.5,38.7,11.8,26.9,2.834,23.3,0.994,0,2.676,8.1,21.5,10.75
S00237,A-1_U4,A-1,가끔·방치형,116,표준,1,8.1,81.2,60.9,20.3,2.507,22.8,1.0,0,2.676,9.5,26.9,28.5
S00238,A-1_U4,A-1,가끔·방치형,120,표준,1,8.7,59.8,36.2,23.6,2.717,24.3,1.0,0,2.592,8.1,20.3,19.25
S00239,A-1_U4,A-1,가끔·방치형,132,표준,1,9.4,35.7,8.8,26.9,2.863,26.1,0.9834,1,2.645,8.7,23.6,9.5
S00240,A-1_U4,A-1,가끔·방치형,137,표준,1,10.1,100.0,75.6,24.4,2.414,26.8,0.9961,0,2.716,9.4,26.9,38.25
S00241,A-1_U4,A-1,가끔·방치형,145,표준,1,9.9,75.4,50.8,24.5,2.476,23.3,1.0,0,2.667,10.1,24.4,27.5
S00242,A-1_U4,A-1,가끔·방치형,147,표준,1,10.1,51.3,22.1,29.2,2.888,24.3,1.0,0,2.595,9.9,24.5,15.5
S00243,A-1_U4,A-1,가끔·방치형,154,표준,1,7.8,100.0,79.4,20.6,2.647,22.6,0.9858,0,2.672,10.1,29.2,35.25
S00244,A-1_U4,A-1,가끔·방치형,162,표준,1,10.1,79.6,51.5,28.1,2.778,23.0,0.9854,0,2.658,7.8,20.6,26.0
S00245,A-1_U4,A-1,가끔·방치형,167,표준,1,7.3,50.3,30.9,19.4,2.652,30.0,0.9825,0,2.641,10.1,28.1,16.75
S00246,A-1_U4,A-1,가끔·방치형,168,표준,1,4.4,100.0,88.1,11.9,2.709,25.6,0.9942,0,2.688,7.3,19.4,35.25
S00247,A-1_U4,A-1,가끔·방치형,171,표준,1,9.9,88.8,63.3,25.5,2.574,29.3,0.9864,0,2.735,4.4,11.9,31.5
S00248,A-1_U4,A-1,가끔·방치형,175,표준,1,13.1,63.6,26.5,37.1,2.831,25.0,0.9779,0,2.672,9.9,25.5,19.75
S00249,A-1_U4,A-1,가끔·방치형,181,표준,1,6.3,26.2,7.4,18.8,2.987,25.3,0.973,1,2.709,13.1,37.1,6.25
S00250,A-1_U4,A-1,가끔·방치형,187,표준,1,7.4,99.8,79.8,20.0,2.7,29.2,0.9736,0,2.751,6.3,18.8,34.5
S00251,A-1_U4,A-1,가끔·방치형,194,표준,1,10.5,77.1,48.3,28.8,2.747,26.1,0.9614,0,2.76,7.4,20.0,26.25
S00252,A-1_U4,A-1,가끔·방치형,196,표준,1,10.1,49.6,22.4,27.2,2.696,28.8,0.9703,0,2.768,10.5,28.8,16.25
S00253,A-1_U4,A-1,가끔·방치형,209,표준,1,10.1,100.0,73.6,26.4,2.619,27.5,0.98,0,2.792,10.1,27.2,35.0
S00254,A-1_U4,A-1,가끔·방치형,215,표준,1,8.0,73.4,51.8,21.6,2.694,26.3,0.9577,0,2.75,10.1,26.4,24.25
S00255,A-1_U4,A-1,가끔·방치형,222,표준,1,8.6,50.9,26.3,24.6,2.863,25.6,0.9772,0,2.691,8.0,21.6,15.25
S00256,A-1_U4,A-1,가끔·방치형,223,표준,1,10.1,90.3,62.3,28.0,2.776,26.3,0.9768,0,2.724,8.6,24.6,29.5
S00257,A-1_U4,A-1,가끔·방치형,225,표준,1,10.1,61.5,31.2,30.2,2.994,23.9,1.0,0,2.73,10.1,28.0,18.5
S00258,A-1_U4,A-1,가끔·방치형,226,표준,1,7.6,99.7,79.9,19.8,2.609,28.6,0.991,0,2.789,10.1,30.2,35.75
S00259,A-1_U4,A-1,가끔·방치형,231,표준,1,8.3,80.3,59.3,21.0,2.525,25.2,0.9779,0,2.787,7.6,19.8,29.0
S00260,A-1_U4,A-1,가끔·방치형,236,표준,1,10.1,59.1,31.8,27.2,2.695,25.7,0.9758,0,2.753,8.3,21.0,19.25
S00261,A-1_U4,A-1,가끔·방치형,238,표준,1,8.4,100.0,78.3,21.7,2.583,27.9,0.9772,0,2.72,10.1,27.2,36.0
S00262,A-1_U4,A-1,가끔·방치형,247,표준,1,9.2,78.3,54.1,24.2,2.63,26.0,0.9684,0,2.681,8.4,21.7,26.75
S00263,A-1_U4,A-1,가끔·방치형,249,표준,1,5.1,53.9,40.0,13.9,2.727,25.3,0.9997,0,2.608,9.2,24.2,17.5
S00264,A-1_U4,A-1,가끔·방치형,252,표준,1,7.4,40.3,19.5,20.8,2.811,27.2,0.976,0,2.632,5.1,13.9,12.0
S00265,A-1_U4,A-1,가끔·방치형,275,표준,1,10.1,99.7,73.3,26.4,2.612,22.6,0.9971,0,2.689,7.4,20.8,34.75
S00266,A-1_U4,A-1,가끔·방치형,283,표준,1,10.1,73.3,45.2,28.1,2.78,19.9,0.9517,0,2.673,10.1,26.4,23.0
S00267,A-1_U4,A-1,가끔·방치형,286,표준,1,7.2,45.6,25.0,20.5,2.851,20.9,0.9801,0,2.712,10.1,28.1,13.25
S00268,A-1_U4,A-1,가끔·방치형,288,표준,1,9.3,99.9,76.7,23.2,2.5,19.8,0.971,0,2.756,7.2,20.5,37.0
S00269,A-1_U4,A-1,가끔·방치형,292,표준,1,10.1,76.2,50.3,25.9,2.568,23.0,0.9762,0,2.711,9.3,23.2,27.25
S00270,A-1_U4,A-1,가끔·방치형,297,표준,1,10.1,51.0,23.5,27.4,2.716,20.4,0.9416,0,2.662,10.1,25.9,16.5
S00271,A-1_U4,A-1,가끔·방치형,300,표준,1,5.6,23.9,6.4,17.4,3.114,23.5,0.9661,1,2.683,10.1,27.4,5.75
S00272,A-1_U4,A-1,가끔·방치형,301,표준,1,10.1,100.0,75.1,24.9,2.468,19.4,0.9638,0,2.75,5.6,17.4,37.5
S00273,A-1_U4,A-1,가끔·방치형,307,표준,1,10.1,76.5,50.2,26.3,2.604,21.8,0.9748,0,2.673,10.1,24.9,26.25
S00274,A-1_U4,A-1,가끔·방치형,308,표준,1,9.7,50.8,23.4,27.4,2.823,20.1,0.9662,0,2.694,10.1,26.3,15.25
S00275,A-1_U4,A-1,가끔·방치형,318,표준,1,5.0,24.0,8.8,15.2,3.032,20.7,0.9812,1,2.745,9.7,27.4,5.0
S00276,A-1_U4,A-1,가끔·방치형,320,표준,1,7.7,100.0,79.3,20.7,2.683,22.0,0.9361,0,2.808,5.0,15.2,35.0
S00277,A-1_U4,A-1,가끔·방치형,323,표준,1,10.1,79.5,52.6,26.9,2.659,17.2,0.9511,0,2.722,7.7,20.7,27.5
S00278,A-1_U4,A-1,가끔·방치형,325,표준,1,8.8,52.4,28.1,24.4,2.773,20.7,0.9724,0,2.76,10.1,26.9,17.0
S00279,A-1_U4,A-1,가끔·방치형,333,표준,1,9.4,75.4,50.1,25.3,2.695,20.6,0.9765,0,2.794,8.8,24.4,25.75
S00280,A-1_U4,A-1,가끔·방치형,339,표준,1,6.5,49.7,31.2,18.6,2.855,14.0,0.9763,0,2.768,9.4,25.3,15.5
S00281,A-1_U4,A-1,가끔·방치형,342,표준,1,7.8,30.3,7.3,23.0,2.949,17.4,0.963,0,2.733,6.5,18.6,8.75
S00282,A-1_U4,A-1,가끔·방치형,344,표준,1,10.1,100.0,74.4,25.6,2.54,19.3,0.9787,0,2.786,7.8,23.0,36.5
S00283,A-1_U4,A-1,가끔·방치형,345,표준,1,10.1,74.5,47.2,27.3,2.707,16.4,0.9654,0,2.762,10.1,25.6,25.25
S00284,A-1_U4,A-1,가끔·방치형,356,표준,1,10.1,46.8,16.8,29.9,2.964,13.0,0.9547,0,2.749,10.1,27.3,14.0
S00285,A-1_U4,A-1,가끔·방치형,357,표준,1,3.7,17.0,5.7,11.4,3.07,12.8,0.9728,1,2.803,10.1,29.9,3.75
S00286,A-1_U4,A-1,가끔·방치형,360,표준,1,7.2,88.0,68.8,19.2,2.674,18.5,0.9757,0,2.846,3.7,11.4,31.25
S00288,A-1_U5,A-1,가끔·방치형,9,표준,1,8.4,72.7,49.6,23.1,2.745,7.1,1.0,0,2.684,10.0,26.8,24.5
S00289,A-1_U5,A-1,가끔·방치형,12,표준,1,9.4,48.6,20.0,28.6,3.043,5.3,0.9802,0,2.714,8.4,23.1,14.75
S00290,A-1_U5,A-1,가끔·방치형,17,표준,1,6.9,99.9,80.3,19.6,2.845,7.2,0.9817,0,2.824,9.4,28.6,33.25
S00291,A-1_U5,A-1,가끔·방치형,19,표준,1,8.8,80.5,55.2,25.3,2.875,7.7,0.9613,0,2.829,6.9,19.6,25.5
S00292,A-1_U5,A-1,가끔·방치형,23,표준,1,3.3,54.8,44.6,10.2,3.103,3.3,1.0,0,2.838,8.8,25.3,16.75
S00293,A-1_U5,A-1,가끔·방치형,26,표준,1,8.5,45.5,19.4,26.1,3.073,4.9,0.9907,0,2.922,3.3,10.2,13.0
S00294,A-1_U5,A-1,가끔·방치형,29,표준,1,4.1,19.0,5.5,13.5,3.298,6.7,0.9944,1,2.988,8.5,26.1,4.25
S00295,A-1_U5,A-1,가끔·방치형,30,표준,1,10.1,74.6,46.8,27.8,2.757,5.1,0.9758,0,3.039,4.1,13.5,24.5
S00296,A-1_U5,A-1,가끔·방치형,59,표준,1,7.5,46.9,23.2,23.7,3.156,8.3,0.9708,0,3.021,10.1,27.8,12.75
S00297,A-1_U5,A-1,가끔·방치형,63,표준,1,7.4,82.2,61.3,21.0,2.832,10.7,0.9665,0,3.077,7.5,23.7,26.0
S00298,A-1_U5,A-1,가끔·방치형,65,표준,1,8.1,61.5,37.6,23.8,2.943,9.6,1.0,0,3.023,7.4,21.0,18.5
S00299,A-1_U5,A-1,가끔·방치형,74,표준,1,6.2,37.6,19.4,18.2,2.931,11.3,0.9587,0,2.997,8.1,23.8,10.5
S00300,A-1_U5,A-1,가끔·방치형,78,표준,1,5.9,100.0,84.7,15.3,2.588,12.5,0.9766,0,2.924,6.2,18.2,36.75
S00301,A-1_U5,A-1,가끔·방치형,84,표준,1,8.3,83.7,62.2,21.4,2.584,13.5,1.0,0,2.89,5.9,15.3,30.5
S00302,A-1_U5,A-1,가끔·방치형,88,표준,1,7.4,61.4,40.6,20.9,2.823,11.1,0.9842,0,2.776,8.3,21.4,20.25
S00303,A-1_U5,A-1,가끔·방치형,92,표준,1,5.1,39.7,25.6,14.1,2.765,13.8,0.9752,0,2.774,7.4,20.9,13.5
S00304,A-1_U5,A-1,가끔·방치형,103,표준,1,7.6,77.1,57.1,19.9,2.624,16.3,0.9533,0,2.738,5.1,14.1,27.5
S00305,A-1_U5,A-1,가끔·방치형,104,표준,1,4.2,58.5,46.6,11.9,2.826,18.3,0.9469,0,2.677,7.6,19.9,19.0
S00306,A-1_U5,A-1,가끔·방치형,110,표준,1,7.8,46.2,24.9,21.3,2.731,17.2,0.9614,0,2.724,4.2,11.9,15.0
S00307,A-1_U5,A-1,가끔·방치형,112,표준,1,5.2,99.9,86.8,13.1,2.523,17.4,0.9902,0,2.754,7.8,21.3,37.25
S00308,A-1_U5,A-1,가끔·방치형,120,표준,1,4.3,86.2,74.2,11.9,2.767,18.7,0.9867,0,2.694,5.2,13.1,29.5
S00309,A-1_U5,A-1,가끔·방치형,123,표준,1,6.4,73.8,56.9,17.0,2.648,17.4,1.0,0,2.694,4.3,11.9,26.0
S00310,A-1_U5,A-1,가끔·방치형,126,표준,1,5.9,56.0,40.3,15.6,2.651,20.3,0.9725,0,2.699,6.4,17.0,19.75
S00311,A-1_U5,A-1,가끔·방치형,131,표준,1,7.2,39.3,19.6,19.8,2.746,21.0,0.9783,0,2.664,5.9,15.6,13.0
S00312,A-1_U5,A-1,가끔·방치형,136,표준,1,9.9,99.8,75.0,24.8,2.509,25.0,0.9808,0,2.667,7.2,19.8,37.5
S00313,A-1_U5,A-1,가끔·방치형,139,표준,1,8.4,75.7,54.2,21.5,2.561,23.4,0.9444,0,2.664,9.9,24.8,26.75
S00314,A-1_U5,A-1,가끔·방치형,140,표준,1,10.1,54.4,26.6,27.9,2.758,22.1,0.9714,0,2.623,8.4,21.5,17.25
S00315,A-1_U5,A-1,가끔·방치형,148,표준,1,10.1,88.8,62.0,26.7,2.644,25.5,0.936,0,2.645,10.1,27.9,30.0
S00316,A-1_U5,A-1,가끔·방치형,154,표준,1,10.1,62.0,34.8,27.2,2.689,26.5,0.9954,0,2.644,10.1,26.7,19.75
S00317,A-1_U5,A-1,가끔·방치형,160,표준,1,6.7,35.0,16.1,18.9,2.822,25.3,0.971,0,2.632,10.1,27.2,9.0
S00318,A-1_U5,A-1,가끔·방치형,186,표준,1,7.9,99.4,78.9,20.5,2.596,27.5,0.9749,0,2.695,6.7,18.9,32.5
S00319,A-1_U5,A-1,가끔·방치형,192,표준,1,3.0,77.8,69.5,8.3,2.76,29.2,0.9973,0,2.702,7.9,20.5,24.5
S00320,A-1_U5,A-1,가끔·방치형,193,표준,1,10.1,69.3,43.0,26.3,2.605,27.7,0.966,0,2.702,3.0,8.3,21.25
S00321,A-1_U5,A-1,가끔·방치형,196,표준,1,9.0,42.4,17.1,25.4,2.817,31.3,0.9533,0,2.694,10.1,26.3,10.5
S00322,A-1_U5,A-1,가끔·방치형,198,표준,1,1.0,16.2,12.3,3.9,3.89,30.2,0.9606,1,2.72,9.0,25.4,1.0
S00323,A-1_U5,A-1,가끔·방치형,203,표준,1,8.5,99.7,76.6,23.1,2.714,30.5,0.9502,0,2.934,1.0,3.9,34.25
S00324,A-1_U5,A-1,가끔·방치형,210,표준,1,7.6,76.8,55.7,21.2,2.783,31.5,0.9769,0,2.957,8.5,23.1,25.25
S00325,A-1_U5,A-1,가끔·방치형,212,표준,1,7.2,55.3,34.8,20.5,2.843,26.4,0.9351,0,2.962,7.6,21.2,17.5
S00326,A-1_U5,A-1,가끔·방치형,222,표준,1,6.8,100.0,82.4,17.6,2.585,26.1,0.9836,0,3.009,7.2,20.5,36.25
S00327,A-1_U5,A-1,가끔·방치형,225,표준,1,5.1,81.4,67.6,13.8,2.712,26.1,0.9748,0,2.963,6.8,17.6,28.0
S00328,A-1_U5,A-1,가끔·방치형,229,표준,1,10.1,67.5,40.7,26.8,2.653,28.4,0.9765,0,2.727,5.1,13.8,23.0
S00329,A-1_U5,A-1,가끔·방치형,237,표준,1,10.1,39.8,11.4,28.4,2.815,28.0,0.9524,0,2.715,10.1,26.8,12.25
S00330,A-1_U5,A-1,가끔·방치형,244,표준,1,4.4,99.9,87.7,12.2,2.77,25.4,0.9651,0,2.722,10.1,28.4,34.75
S00331,A-1_U5,A-1,가끔·방치형,248,표준,1,5.2,87.7,74.3,13.4,2.587,27.3,0.9602,0,2.707,4.4,12.2,32.0
S00332,A-1_U5,A-1,가끔·방치형,251,표준,1,8.8,73.2,48.2,25.0,2.84,23.5,0.9361,0,2.707,5.2,13.4,23.75
S00333,A-1_U5,A-1,가끔·방치형,252,표준,1,9.5,47.1,20.0,27.1,2.857,24.0,0.9687,0,2.733,8.8,25.0,15.0
S00334,A-1_U5,A-1,가끔·방치형,257,표준,1,5.1,82.9,68.6,14.4,2.816,23.4,0.9432,0,2.774,9.5,27.1,28.0
S00335,A-1_U5,A-1,가끔·방치형,261,표준,1,6.2,68.0,50.4,17.6,2.839,27.0,0.964,0,2.774,5.1,14.4,22.25
S00336,A-1_U5,A-1,가끔·방치형,267,표준,1,8.8,50.5,25.5,25.0,2.843,22.4,0.9623,0,2.788,6.2,17.6,16.0
S00337,A-1_U5,A-1,가끔·방치형,270,표준,1,9.6,91.3,65.3,26.1,2.715,18.5,0.9563,0,2.839,8.8,25.0,31.0
S00338,A-1_U5,A-1,가끔·방치형,277,표준,1,10.1,65.4,37.4,27.9,2.765,20.5,0.9786,0,2.814,9.6,26.1,21.5
S00339,A-1_U5,A-1,가끔·방치형,280,표준,1,7.2,37.0,15.5,21.5,2.986,20.7,0.9929,0,2.796,10.1,27.9,10.5
S00340,A-1_U5,A-1,가끔·방치형,281,표준,1,6.5,99.8,82.5,17.2,2.651,21.4,0.9603,0,2.83,7.2,21.5,35.5
S00341,A-1_U5,A-1,가끔·방치형,289,표준,1,6.3,81.8,65.1,16.8,2.662,16.9,0.9461,0,2.792,6.5,17.2,28.5
S00342,A-1_U5,A-1,가끔·방치형,290,표준,1,5.2,65.0,50.8,14.2,2.733,19.2,0.9396,0,2.756,6.3,16.8,21.75
S00343,A-1_U5,A-1,가끔·방치형,294,표준,1,10.0,51.1,21.7,29.4,2.939,17.6,1.0,0,2.759,5.2,14.2,15.5
S00344,A-1_U5,A-1,가끔·방치형,295,표준,1,5.4,99.7,84.9,14.8,2.743,17.9,0.9535,0,2.794,10.0,29.4,34.5
S00345,A-1_U5,A-1,가끔·방치형,305,표준,1,4.9,85.5,71.7,13.8,2.824,16.7,0.9513,0,2.746,5.4,14.8,28.0
S00346,A-1_U5,A-1,가끔·방치형,307,표준,1,7.5,72.1,51.4,20.7,2.764,13.5,0.9336,0,2.78,4.9,13.8,23.25
S00347,A-1_U5,A-1,가끔·방치형,310,표준,1,6.2,51.2,33.7,17.5,2.818,14.4,0.949,0,2.801,7.5,20.7,15.75
S00348,A-1_U5,A-1,가끔·방치형,315,표준,1,9.7,75.2,48.9,26.3,2.708,13.1,0.9672,0,2.818,6.2,17.5,24.75
S00349,A-1_U5,A-1,가끔·방치형,318,표준,1,6.1,48.0,29.3,18.7,3.069,13.3,0.9306,0,2.771,9.7,26.3,13.75
S00350,A-1_U5,A-1,가끔·방치형,328,표준,1,5.8,99.5,82.7,16.8,2.9,11.0,0.9396,0,2.837,6.1,18.7,32.75
S00351,A-1_U5,A-1,가끔·방치형,331,표준,1,6.4,82.2,64.8,17.4,2.72,10.2,0.9672,0,2.852,5.8,16.8,28.25
S00352,A-1_U5,A-1,가끔·방치형,333,표준,1,8.1,66.0,41.7,24.2,2.993,9.1,0.9725,0,2.843,6.4,17.4,20.0
S00353,A-1_U5,A-1,가끔·방치형,337,표준,1,5.2,41.4,24.7,16.7,3.206,7.2,0.9641,0,2.878,8.1,24.2,11.5
S00354,A-1_U5,A-1,가끔·방치형,343,표준,1,8.4,100.0,76.2,23.8,2.832,7.8,0.9321,0,2.978,5.2,16.7,32.75
S00355,A-1_U5,A-1,가끔·방치형,352,표준,1,10.1,76.2,48.2,27.9,2.766,7.2,0.9346,0,2.93,8.4,23.8,25.0
S00356,A-1_U5,A-1,가끔·방치형,359,표준,1,4.6,47.6,33.6,14.0,3.043,7.4,0.9683,0,2.903,10.1,27.9,14.0
S00357,A-1_U5,A-1,가끔·방치형,360,표준,1,5.9,100.0,83.1,16.9,2.861,7.0,0.9461,0,2.968,4.6,14.0,33.0
S00359,A-1_U6,A-1,가끔·방치형,4,표준,1,6.5,74.6,56.8,17.7,2.729,13.2,0.9757,0,2.454,10.1,24.8,25.25
S00360,A-1_U6,A-1,가끔·방치형,8,표준,1,8.7,55.9,32.4,23.5,2.699,15.7,0.9749,0,2.592,6.5,17.7,19.0
S00361,A-1_U6,A-1,가끔·방치형,17,표준,1,6.6,88.7,71.2,17.4,2.642,15.8,0.9569,0,2.627,8.7,23.5,31.25
S00362,A-1_U6,A-1,가끔·방치형,18,표준,1,10.1,72.4,44.9,27.4,2.718,14.6,0.9762,0,2.631,6.6,17.4,24.0
S00363,A-1_U6,A-1,가끔·방치형,73,표준,1,9.9,44.9,17.1,27.8,2.809,17.5,0.9895,0,2.648,10.1,27.4,12.5
S00364,A-1_U6,A-1,가끔·방치형,79,표준,1,7.2,99.9,81.7,18.2,2.528,17.8,0.976,0,2.719,9.9,27.8,37.25
