model,name,user,day,amb,idle_before,soc_disp,soh_est,soh_true,dur,p_eco,p_std,p_turbo,nsw,k_design,k_true,mu_T,r_design,ft_design,T_pred,T_act,margin_pred,margin_act,aborted,soc_used
A-1,가끔·방치형,A-1_U2,327,12.7,1,72.76,0.9701,0.9617,8.6,0.227,0.773,0.0,1,1.0,1.004,8,2.34,1.0,28.09,24.25,20.09,16.25,0,23.57
A-1,가끔·방치형,A-1_U2,334,11.1,6,49.46,0.9635,0.9615,7.7,0.141,0.859,0.0,2,1.0,1.021,8,2.34,1.0,18.31,14.25,10.31,6.25,0,23.55
A-1,가끔·방치형,A-1_U2,335,11.7,0,99.73,0.9398,0.9614,10.1,0.173,0.827,0.0,0,1.0,0.998,8,2.34,1.0,38.05,34.0,30.05,26.0,0,27.41
A-1,가끔·방치형,A-1_U2,340,9.1,4,73.38,0.9612,0.9612,9.3,0.124,0.876,0.0,0,1.0,1.0,8,2.34,0.85,23.87,22.75,15.87,14.75,0,26.96
A-1,가끔·방치형,A-1_U2,345,7.9,4,45.3,0.9682,0.961,10.1,0.134,0.866,0.0,1,1.0,1.053,8,2.34,0.85,14.17,12.5,6.17,4.5,0,32.79
A-1,가끔·방치형,A-1_U2,349,10.4,3,100.0,0.9847,0.9608,10.1,0.106,0.894,0.0,2,1.0,1.041,8,2.34,1.0,39.98,31.5,31.98,23.5,0,29.86
A-1,가끔·방치형,A-1_U2,353,6.8,3,70.66,0.9405,0.9607,10.1,0.096,0.904,0.0,2,1.0,0.987,8,2.34,0.85,22.43,21.5,14.43,13.5,0,30.04
A-1,가끔·방치형,A-1_U2,357,9.4,3,40.2,0.9546,0.9605,9.7,0.197,0.803,0.0,1,1.0,0.957,8,2.34,0.85,12.21,12.25,4.21,4.25,0,27.94
A-1,가끔·방치형,A-1_U2,358,9.4,0,80.31,0.9517,0.9605,7.8,0.339,0.661,0.0,0,1.0,1.023,8,2.34,0.85,26.04,27.25,18.04,19.25,0,20.98
A-1,가끔·방치형,A-1_U3,1,18.1,1,99.95,0.9808,0.9958,10.1,0.202,0.798,0.0,4,1.0,1.003,8,2.34,1.0,39.8,36.75,31.8,28.75,0,25.67
A-1,가끔·방치형,A-1_U3,3,13.4,1,74.13,1.0,0.9956,3.8,0.158,0.842,0.0,2,1.0,0.99,8,2.34,1.0,29.54,25.5,21.54,17.5,0,10.54
A-1,가끔·방치형,A-1_U3,7,13.4,3,62.62,1.0,0.9954,5.3,0.263,0.737,0.0,1,1.0,1.038,8,2.34,1.0,24.62,21.25,16.62,13.25,0,14.57
A-1,가끔·방치형,A-1_U3,12,14.9,4,48.9,0.9953,0.9952,8.8,0.27,0.73,0.0,1,1.0,0.978,8,2.34,1.0,18.67,16.75,10.67,8.75,0,22.89
A-1,가끔·방치형,A-1_U3,15,16.0,2,77.58,0.9988,0.9951,3.0,0.209,0.791,0.0,2,1.0,1.01,8,2.34,1.0,30.98,27.0,22.98,19.0,0,8.33
A-1,가끔·방치형,A-1_U3,21,16.1,5,69.14,0.9884,0.9948,9.0,0.228,0.772,0.0,0,1.0,0.986,8,2.34,1.0,27.09,24.25,19.09,16.25,0,22.86
A-1,가끔·방치형,A-1_U3,39,15.1,17,45.86,0.984,0.9942,5.9,0.27,0.73,0.0,1,1.0,1.004,8,2.34,1.0,17.18,14.5,9.18,6.5,0,15.99
A-1,가끔·방치형,A-1_U3,41,14.4,1,100.0,1.0,0.994,8.6,0.258,0.742,0.0,2,1.0,1.011,8,2.34,1.0,40.6,36.5,32.6,28.5,0,21.99
A-1,가끔·방치형,A-1_U3,44,14.6,2,78.63,0.9916,0.9939,4.1,0.212,0.788,0.0,0,1.0,0.98,8,2.34,1.0,31.2,28.0,23.2,20.0,0,10.64
A-1,가끔·방치형,A-1_U3,48,17.3,3,68.76,1.0,0.9937,6.3,0.219,0.781,0.0,1,1.0,0.99,8,2.34,1.0,27.25,23.75,19.25,15.75,0,16.25
A-1,가끔·방치형,A-1_U3,53,17.1,4,53.5,0.9974,0.9934,7.7,0.211,0.789,0.0,3,1.0,1.009,8,2.34,1.0,20.67,16.5,12.67,8.5,0,21.08
A-1,가끔·방치형,A-1_U3,56,15.4,2,31.16,0.999,0.9933,8.3,0.214,0.786,0.0,1,1.0,1.026,8,2.34,1.0,11.17,8.25,3.17,0.25,1,24.27
A-1,가끔·방치형,A-1_U3,59,17.6,2,99.4,1.0,0.9928,10.7,0.224,0.776,0.0,4,1.0,1.003,8,2.34,1.0,40.34,37.0,32.34,29.0,0,27.06
A-1,가끔·방치형,A-1_U3,65,18.2,5,72.8,0.9931,0.9925,8.2,0.213,0.787,0.0,3,1.0,0.994,8,2.34,1.0,28.78,26.0,20.78,18.0,0,21.18
A-1,가끔·방치형,A-1_U3,69,15.6,3,52.28,0.9766,0.9923,4.7,0.227,0.773,0.0,1,1.0,1.019,8,2.34,1.0,19.73,16.75,11.73,8.75,0,13.05
A-1,가끔·방치형,A-1_U3,72,17.2,2,38.24,0.9703,0.9921,7.4,0.173,0.827,0.0,1,1.0,1.03,8,2.34,1.0,13.78,11.5,5.78,3.5,0,21.36
A-1,가끔·방치형,A-1_U3,83,20.9,10,99.99,0.9859,0.9917,6.1,0.168,0.832,0.0,0,1.0,1.007,8,2.34,1.0,40.02,36.25,32.02,28.25,0,15.73
A-1,가끔·방치형,A-1_U3,89,16.5,5,84.93,0.9989,0.9913,6.4,0.21,0.79,0.0,0,1.0,1.001,8,2.34,1.0,34.12,30.0,26.12,22.0,0,16.43
A-1,가끔·방치형,A-1_U3,94,18.7,4,69.35,1.0,0.991,4.4,0.26,0.74,0.0,1,1.0,1.014,8,2.34,1.0,27.5,23.5,19.5,15.5,0,11.58
A-1,가끔·방치형,A-1_U3,98,20.2,3,58.21,0.9889,0.9907,3.9,0.206,0.794,0.0,3,1.0,1.004,8,2.34,1.0,22.49,18.5,14.49,10.5,0,10.88
A-1,가끔·방치형,A-1_U3,99,19.3,0,48.21,0.9983,0.9906,8.6,0.285,0.715,0.0,3,1.0,1.014,8,2.34,1.0,18.43,14.5,10.43,6.5,0,23.16
A-1,가끔·방치형,A-1_U3,108,21.7,8,100.0,0.9785,0.9903,9.0,0.233,0.767,0.0,4,1.0,0.973,8,2.34,1.0,39.73,38.25,31.73,30.25,0,22.17
A-1,가끔·방치형,A-1_U3,114,20.2,5,78.56,0.9773,0.9898,7.9,0.167,0.833,0.0,3,1.0,1.032,8,2.34,1.0,30.72,26.25,22.72,18.25,0,21.5
A-1,가끔·방치형,A-1_U3,115,21.2,0,57.63,1.0,0.9897,10.1,0.259,0.741,0.0,2,1.0,0.985,8,2.34,1.0,22.49,19.75,14.49,11.75,0,25.91
A-1,가끔·방치형,A-1_U3,152,24.7,36,100.0,0.9863,0.9878,3.0,0.219,0.781,0.0,1,1.0,0.975,8,2.34,1.0,40.04,38.0,32.04,30.0,0,7.77
A-1,가끔·방치형,A-1_U3,155,26.0,2,91.22,1.0,0.9875,10.1,0.211,0.789,0.0,0,1.0,1.034,8,2.34,1.0,36.85,32.5,28.85,24.5,0,26.21
A-1,가끔·방치형,A-1_U3,161,26.7,5,64.11,0.9533,0.9869,10.1,0.227,0.773,0.0,2,1.0,1.024,8,2.34,1.0,24.08,22.25,16.08,14.25,0,26.92
A-1,가끔·방치형,A-1_U3,172,27.1,10,36.19,1.0,0.9862,6.4,0.204,0.796,0.0,2,1.0,1.021,8,2.34,1.0,13.33,11.0,5.33,3.0,0,18.31
A-1,가끔·방치형,A-1_U3,180,26.1,7,100.0,1.0,0.9853,5.0,0.144,0.856,0.0,2,1.0,0.989,8,2.34,1.0,40.6,36.0,32.6,28.0,0,13.21
A-1,가끔·방치형,A-1_U3,181,28.1,0,86.42,0.9969,0.9851,9.2,0.267,0.733,0.0,1,1.0,1.041,8,2.34,1.0,34.69,30.5,26.69,22.5,0,23.8
A-1,가끔·방치형,A-1_U3,185,28.4,3,62.33,0.9827,0.9848,8.3,0.188,0.812,0.0,0,1.0,1.058,8,2.34,1.0,24.08,20.0,16.08,12.0,0,23.18
A-1,가끔·방치형,A-1_U3,188,28.4,2,38.24,0.9682,0.9845,5.6,0.293,0.707,0.0,0,1.0,1.043,8,2.34,1.0,13.75,12.0,5.75,4.0,0,15.56
A-1,가끔·방치형,A-1_U3,189,29.2,0,99.58,0.9799,0.9844,7.1,0.13,0.87,0.0,1,1.0,1.018,8,2.34,1.0,39.61,35.0,31.61,27.0,0,18.95
A-1,가끔·방치형,A-1_U3,194,28.2,4,80.08,0.9948,0.9838,7.2,0.235,0.765,0.0,2,1.0,0.996,8,2.34,1.0,31.92,29.25,23.92,21.25,0,18.43
A-1,가끔·방치형,A-1_U3,196,27.1,1,61.59,0.9788,0.9836,10.6,0.271,0.729,0.0,3,1.0,0.994,8,2.34,1.0,23.67,21.75,15.67,13.75,0,27.29
A-1,가끔·방치형,A-1_U3,209,27.5,12,100.0,0.9688,0.9827,3.8,0.162,0.838,0.0,0,1.0,0.976,8,2.34,1.0,39.33,37.0,31.33,29.0,0,9.81
A-1,가끔·방치형,A-1_U3,210,26.8,0,90.49,0.9742,0.9826,6.4,0.193,0.807,0.0,4,1.0,1.039,8,2.34,1.0,35.59,31.25,27.59,23.25,0,17.54
A-1,가끔·방치형,A-1_U3,216,28.5,5,72.42,0.9967,0.9819,11.5,0.229,0.771,0.0,2,1.0,1.005,8,2.34,1.0,28.71,25.25,20.71,17.25,0,29.88
A-1,가끔·방치형,A-1_U3,221,27.5,4,42.13,0.9921,0.9815,6.3,0.207,0.793,0.0,3,1.0,1.012,8,2.34,1.0,15.74,12.75,7.74,4.75,0,17.87
A-1,가끔·방치형,A-1_U3,223,28.5,1,99.98,1.0,0.9813,6.1,0.253,0.747,0.0,0,1.0,1.034,8,2.34,1.0,40.59,36.25,32.59,28.25,0,15.77
A-1,가끔·방치형,A-1_U3,224,27.3,0,83.92,1.0,0.9812,10.1,0.185,0.815,0.0,1,1.0,0.998,8,2.34,1.0,33.73,30.0,25.73,22.0,0,26.03
A-1,가끔·방치형,A-1_U3,226,28.8,1,57.56,0.9711,0.981,3.0,0.237,0.763,0.0,0,1.0,1.027,8,2.34,1.0,21.81,19.5,13.81,11.5,0,8.32
A-1,가끔·방치형,A-1_U3,231,26.2,4,49.0,0.9753,0.9806,6.6,0.247,0.753,0.0,1,1.0,1.032,8,2.34,1.0,18.34,15.75,10.34,7.75,0,18.23
A-1,가끔·방치형,A-1_U3,232,27.1,0,76.64,0.9719,0.9805,10.0,0.171,0.829,0.0,1,1.0,0.997,8,2.34,1.0,29.75,26.25,21.75,18.25,0,26.2
A-1,가끔·방치형,A-1_U3,242,26.5,9,50.63,0.9856,0.9797,8.5,0.224,0.776,0.0,1,1.0,1.026,8,2.34,1.0,19.22,15.25,11.22,7.25,0,23.59
A-1,가끔·방치형,A-1_U3,249,27.4,6,99.83,0.964,0.9793,7.0,0.183,0.817,0.0,3,1.0,0.971,8,2.34,1.0,39.06,37.25,31.06,29.25,0,17.83
A-1,가끔·방치형,A-1_U3,251,22.3,1,82.45,1.0,0.979,8.3,0.212,0.788,0.0,3,1.0,1.015,8,2.34,1.0,33.1,28.75,25.1,20.75,0,21.94
A-1,가끔·방치형,A-1_U3,257,24.5,5,59.7,0.996,0.9785,7.6,0.165,0.835,0.0,0,1.0,1.003,8,2.34,1.0,23.28,19.75,15.28,11.75,0,20.54
A-1,가끔·방치형,A-1_U3,264,27.0,6,39.37,0.9957,0.9781,3.0,0.118,0.882,0.0,3,1.0,0.986,8,2.34,1.0,14.62,11.5,6.62,3.5,0,9.09
A-1,가끔·방치형,A-1_U3,271,22.9,6,76.07,0.981,0.9777,6.0,0.286,0.714,0.0,2,1.0,0.998,8,2.34,1.0,29.8,26.75,21.8,18.75,0,15.38
A-1,가끔·방치형,A-1_U3,273,24.8,1,60.91,0.9942,0.9776,7.2,0.138,0.862,0.0,2,1.0,1.004,8,2.34,1.0,23.76,19.0,15.76,11.0,0,20.03
A-1,가끔·방치형,A-1_U3,275,22.7,1,41.15,0.9835,0.9774,8.3,0.177,0.823,0.0,0,1.0,0.993,8,2.34,1.0,15.19,11.75,7.19,3.75,0,23.16
A-1,가끔·방치형,A-1_U3,280,24.3,4,99.67,1.0,0.9769,7.3,0.232,0.768,0.0,0,1.0,0.987,8,2.34,1.0,40.46,37.25,32.46,29.25,0,18.17
A-1,가끔·방치형,A-1_U3,284,21.8,3,81.41,0.9617,0.9766,10.8,0.249,0.751,0.0,2,1.0,1.027,8,2.34,1.0,31.4,28.5,23.4,20.5,0,28.26
A-1,가끔·방치형,A-1_U3,292,24.4,7,52.85,0.9938,0.976,10.4,0.313,0.687,0.0,3,1.0,0.999,8,2.34,1.0,20.32,18.0,12.32,10.0,0,27.18
A-1,가끔·방치형,A-1_U3,298,18.9,5,99.25,0.9858,0.9757,9.8,0.273,0.727,0.0,3,1.0,1.006,8,2.34,1.0,39.71,37.25,31.71,29.25,0,24.7
A-1,가끔·방치형,A-1_U3,303,19.3,4,74.73,1.0,0.9754,6.9,0.159,0.841,0.0,1,1.0,1.06,8,2.34,1.0,29.8,24.25,21.8,16.25,0,19.5
A-1,가끔·방치형,A-1_U3,307,20.3,3,56.54,0.9614,0.9751,9.0,0.111,0.889,0.0,2,1.0,1.044,8,2.34,1.0,21.18,17.0,13.18,9.0,0,26.41
A-1,가끔·방치형,A-1_U3,312,19.8,4,99.94,0.9857,0.9749,9.0,0.226,0.774,0.0,1,1.0,1.041,8,2.34,1.0,39.99,35.25,31.99,27.25,0,23.72
A-1,가끔·방치형,A-1_U3,314,19.9,1,75.64,0.9672,0.9747,8.6,0.267,0.733,0.0,1,1.0,1.045,8,2.34,1.0,29.2,26.25,21.2,18.25,0,22.85
A-1,가끔·방치형,A-1_U3,320,18.6,5,52.62,0.9917,0.9744,8.1,0.215,0.785,0.0,0,1.0,1.075,8,2.34,1.0,20.18,16.5,12.18,8.5,0,23.36
A-1,가끔·방치형,A-1_U3,325,16.8,4,79.63,0.9721,0.9741,8.9,0.269,0.731,0.0,2,1.0,1.089,8,2.34,1.0,31.0,26.25,23.0,18.25,0,24.83
A-1,가끔·방치형,A-1_U3,329,16.6,3,55.34,0.957,0.9739,4.5,0.102,0.898,0.0,4,1.0,1.062,8,2.34,1.0,20.59,16.0,12.59,8.0,0,14.14
A-1,가끔·방치형,A-1_U3,333,15.8,3,40.72,0.9489,0.9737,7.1,0.127,0.873,0.0,4,1.0,1.06,8,2.34,1.0,14.48,11.0,6.48,3.0,0,22.4
A-1,가끔·방치형,A-1_U3,341,18.0,7,100.0,0.9787,0.9734,6.4,0.122,0.878,0.0,3,1.0,1.048,8,2.34,1.0,39.73,33.5,31.73,25.5,0,18.13
A-1,가끔·방치형,A-1_U3,344,15.6,2,82.83,0.962,0.9732,7.0,0.13,0.87,0.0,4,1.0,1.083,8,2.34,1.0,32.0,25.5,24.0,17.5,0,21.03
A-1,가끔·방치형,A-1_U3,345,16.2,0,60.97,0.9711,0.9731,8.8,0.221,0.779,0.0,0,1.0,1.069,8,2.34,1.0,23.23,19.25,15.23,11.25,0,25.16
A-1,가끔·방치형,A-1_U3,354,15.6,8,35.58,0.9882,0.9728,5.3,0.099,0.901,0.0,1,1.0,1.008,8,2.34,1.0,12.92,10.0,4.92,2.0,0,16.09
A-1,가끔·방치형,A-1_U3,355,18.2,0,18.7,0.9498,0.9727,4.8,0.203,0.797,0.0,0,1.0,0.966,8,2.34,1.0,5.56,5.0,-2.44,-3.0,1,13.68
A-1,가끔·방치형,A-1_U3,361,14.6,5,100.0,0.9773,0.9717,4.8,0.168,0.832,0.0,0,1.0,1.027,8,2.34,1.0,39.68,34.0,31.68,26.0,0,13.28
A-1,가끔·방치형,A-1_U3,363,16.2,1,86.91,0.9657,0.9715,12.4,0.174,0.826,0.0,1,1.0,0.998,8,2.34,1.0,33.8,30.25,25.8,22.25,0,32.71
A-1,가끔·방치형,A-1_U4,0,15.2,0,99.99,0.9843,0.9988,10.1,0.127,0.873,0.0,0,1.0,0.997,8,2.34,1.0,39.96,35.5,31.96,27.5,0,26.21
A-1,가끔·방치형,A-1_U4,11,14.2,10,74.66,0.9882,0.9982,8.4,0.234,0.766,0.0,3,1.0,1.018,8,2.34,1.0,29.42,25.25,21.42,17.25,0,22.42
A-1,가끔·방치형,A-1_U4,12,16.3,0,53.26,1.0,0.9982,6.1,0.212,0.788,0.0,2,1.0,1.016,8,2.34,1.0,20.62,16.5,12.62,8.5,0,16.8
A-1,가끔·방치형,A-1_U4,18,11.6,5,35.79,1.0,0.9979,6.6,0.145,0.855,0.0,2,1.0,1.024,8,2.34,1.0,13.16,9.5,5.16,1.5,0,20.12
A-1,가끔·방치형,A-1_U4,19,16.5,0,15.68,0.9911,0.9979,2.7,0.159,0.841,0.0,1,1.0,0.973,8,2.34,1.0,4.52,2.75,-3.48,-5.25,1,8.18
A-1,가끔·방치형,A-1_U4,23,15.5,3,77.05,0.9933,0.997,10.1,0.213,0.787,0.0,2,1.0,0.983,8,2.34,1.0,30.59,26.5,22.59,18.5,0,25.8
A-1,가끔·방치형,A-1_U4,33,15.9,9,51.84,1.0,0.9966,9.8,0.149,0.851,0.0,2,1.0,0.987,8,2.34,1.0,20.02,15.5,12.02,7.5,0,26.97
A-1,가끔·방치형,A-1_U4,37,12.5,3,100.0,0.9893,0.9965,10.1,0.144,0.856,0.0,1,1.0,0.997,8,2.34,1.0,40.16,35.0,32.16,27.0,0,26.68
A-1,가끔·방치형,A-1_U4,38,15.0,0,73.98,1.0,0.9964,11.8,0.21,0.79,0.0,2,1.0,1.031,8,2.34,1.0,29.48,25.0,21.48,17.0,0,31.79
A-1,가끔·방치형,A-1_U4,44,16.1,5,42.03,0.9767,0.9961,9.4,0.207,0.793,0.0,0,1.0,0.995,8,2.34,1.0,15.45,13.25,7.45,5.25,0,25.62
A-1,가끔·방치형,A-1_U4,54,16.7,9,100.0,1.0,0.9958,9.2,0.26,0.74,0.0,3,1.0,1.033,8,2.34,1.0,40.6,36.5,32.6,28.5,0,23.66
A-1,가끔·방치형,A-1_U4,57,15.7,2,75.9,0.978,0.9956,10.1,0.1,0.9,0.0,0,1.0,0.989,8,2.34,1.0,29.64,26.25,21.64,18.25,0,26.84
A-1,가끔·방치형,A-1_U4,64,14.3,6,49.74,0.9918,0.9953,4.7,0.23,0.77,0.0,2,1.0,1.053,8,2.34,1.0,18.96,15.25,10.96,7.25,0,13.7
A-1,가끔·방치형,A-1_U4,65,17.7,0,36.77,0.9887,0.9952,4.7,0.225,0.775,0.0,1,1.0,1.023,8,2.34,1.0,13.43,10.75,5.43,2.75,0,13.32
A-1,가끔·방치형,A-1_U4,74,19.1,8,23.54,0.985,0.9949,5.5,0.255,0.745,0.0,0,1.0,1.048,8,2.34,1.0,7.81,5.5,-0.19,-2.5,1,16.11
A-1,가끔·방치형,A-1_U4,82,19.9,7,100.0,0.9758,0.994,7.9,0.322,0.678,0.0,0,1.0,1.028,8,2.34,1.0,39.61,37.75,31.61,29.75,0,19.34
A-1,가끔·방치형,A-1_U4,90,19.2,7,80.81,0.9895,0.9935,8.1,0.253,0.747,0.0,2,1.0,0.997,8,2.34,1.0,32.06,29.25,24.06,21.25,0,20.34
A-1,가끔·방치형,A-1_U4,95,20.0,4,60.5,1.0,0.9932,8.1,0.232,0.768,0.0,2,1.0,1.016,8,2.34,1.0,23.72,20.0,15.72,12.0,0,21.53
A-1,가끔·방치형,A-1_U4,115,23.3,19,38.67,0.994,0.9923,9.5,0.241,0.759,0.0,4,1.0,1.024,8,2.34,1.0,14.3,10.75,6.3,2.75,0,26.92
A-1,가끔·방치형,A-1_U4,116,22.8,0,81.24,1.0,0.992,8.1,0.254,0.746,0.0,1,1.0,0.999,8,2.34,1.0,32.58,28.5,24.58,20.5,0,20.31
A-1,가끔·방치형,A-1_U4,120,24.3,3,59.82,1.0,0.9917,8.7,0.222,0.778,0.0,5,1.0,1.015,8,2.34,1.0,23.43,19.25,15.43,11.25,0,23.64
A-1,가끔·방치형,A-1_U4,132,26.1,11,35.68,0.9834,0.9911,9.4,0.208,0.792,0.0,2,1.0,1.02,8,2.34,1.0,12.89,9.5,4.89,1.5,1,26.91
A-1,가끔·방치형,A-1_U4,137,26.8,4,100.0,0.9961,0.9893,10.1,0.225,0.775,0.0,0,1.0,0.973,8,2.34,1.0,40.44,38.25,32.44,30.25,0,24.38
A-1,가끔·방치형,A-1_U4,145,23.3,7,75.35,1.0,0.9886,9.9,0.184,0.816,0.0,0,1.0,0.959,8,2.34,1.0,30.06,27.5,22.06,19.5,0,24.51
A-1,가끔·방치형,A-1_U4,147,24.3,1,51.28,1.0,0.9884,10.1,0.165,0.835,0.0,2,1.0,1.052,8,2.34,1.0,19.78,15.5,11.78,7.5,0,29.17
A-1,가끔·방치형,A-1_U4,154,22.6,6,100.0,0.9858,0.9879,7.8,0.17,0.83,0.0,1,1.0,1.032,8,2.34,1.0,40.02,35.25,32.02,27.25,0,20.65
A-1,가끔·방치형,A-1_U4,162,23.0,7,79.55,0.9854,0.9871,10.1,0.143,0.857,0.0,3,1.0,1.048,8,2.34,1.0,31.39,26.0,23.39,18.0,0,28.06
A-1,가끔·방치형,A-1_U4,167,30.0,4,50.28,0.9825,0.9867,7.3,0.222,0.778,0.0,3,1.0,0.976,8,2.34,1.0,19.01,16.75,11.01,8.75,0,19.36
A-1,가끔·방치형,A-1_U4,168,25.6,0,100.0,0.9942,0.9866,4.4,0.167,0.833,0.0,1,1.0,1.03,8,2.34,1.0,40.36,35.25,32.36,27.25,0,11.92
A-1,가끔·방치형,A-1_U4,171,29.3,2,88.75,0.9864,0.9862,9.9,0.172,0.828,0.0,2,1.0,0.995,8,2.34,1.0,35.3,31.5,27.3,23.5,0,25.48
A-1,가끔·방치형,A-1_U4,175,25.0,3,63.61,0.9779,0.9857,13.1,0.144,0.856,0.0,3,1.0,1.039,8,2.34,1.0,24.49,19.75,16.49,11.75,0,37.08
A-1,가끔·방치형,A-1_U4,181,25.3,5,26.2,0.973,0.9854,6.3,0.133,0.867,0.0,3,1.0,0.995,8,2.34,1.0,8.82,6.25,0.82,-1.75,1,18.82
A-1,가끔·방치형,A-1_U4,182,28.5,0,6.76,0.9709,0.985,0.0,0.134,0.866,0.0,1,1.0,1.006,8,2.34,1.0,0.73,0.0,-7.27,-8.0,1,0.68
A-1,가끔·방치형,A-1_U4,187,29.2,4,99.76,0.9736,0.9835,7.4,0.159,0.841,0.0,2,1.0,1.036,8,2.34,1.0,39.43,34.5,31.43,26.5,0,19.98
A-1,가끔·방치형,A-1_U4,194,26.1,6,77.12,0.9614,0.9826,10.5,0.145,0.855,0.0,2,1.0,1.038,8,2.34,1.0,29.63,26.25,21.63,18.25,0,28.84
A-1,가끔·방치형,A-1_U4,196,28.8,1,49.61,0.9703,0.9824,10.1,0.272,0.728,0.0,0,1.0,1.029,8,2.34,1.0,18.5,16.25,10.5,8.25,0,27.23
A-1,가끔·방치형,A-1_U4,209,27.5,12,100.0,0.98,0.9811,10.1,0.183,0.817,0.0,1,1.0,1.025,8,2.34,1.0,39.78,35.0,31.78,27.0,0,26.45
A-1,가끔·방치형,A-1_U4,215,26.3,5,73.35,0.9577,0.9804,8.0,0.164,0.836,0.0,0,1.0,1.021,8,2.34,1.0,27.97,24.25,19.97,16.25,0,21.55
A-1,가끔·방치형,A-1_U4,222,25.6,6,50.9,0.9772,0.9798,8.6,0.133,0.867,0.0,0,1.0,1.03,8,2.34,1.0,19.17,15.25,11.17,7.25,0,24.62
A-1,가끔·방치형,A-1_U4,223,26.3,0,90.29,0.9768,0.9797,10.1,0.14,0.86,0.0,0,1.0,1.065,8,2.34,1.0,35.6,29.5,27.6,21.5,0,28.04
A-1,가끔·방치형,A-1_U4,225,23.9,1,61.47,1.0,0.9795,10.1,0.11,0.89,0.0,4,1.0,1.072,8,2.34,1.0,24.13,18.5,16.13,10.5,0,30.24
A-1,가끔·방치형,A-1_U4,226,28.6,0,99.68,0.991,0.9794,7.6,0.199,0.801,0.0,1,1.0,1.019,8,2.34,1.0,40.1,35.75,32.1,27.75,0,19.83
A-1,가끔·방치형,A-1_U4,231,25.2,4,80.27,0.9779,0.9788,8.3,0.281,0.719,0.0,1,1.0,1.006,8,2.34,1.0,31.46,29.0,23.46,21.0,0,20.96
A-1,가끔·방치형,A-1_U4,236,25.7,4,59.06,0.9758,0.9784,10.1,0.139,0.861,0.0,0,1.0,0.987,8,2.34,1.0,22.54,19.25,14.54,11.25,0,27.22
A-1,가끔·방치형,A-1_U4,238,27.9,1,100.0,0.9772,0.9782,8.4,0.135,0.865,0.0,1,1.0,0.985,8,2.34,1.0,39.67,36.0,31.67,28.0,0,21.7
A-1,가끔·방치형,A-1_U4,247,26.0,8,78.3,0.9684,0.9773,9.2,0.217,0.783,0.0,0,1.0,1.023,8,2.34,1.0,30.34,26.75,22.34,18.75,0,24.2
A-1,가끔·방치형,A-1_U4,249,25.3,1,53.92,0.9997,0.9771,5.1,0.162,0.838,0.0,1,1.0,0.981,8,2.34,1.0,20.9,17.5,12.9,9.5,0,13.91
A-1,가끔·방치형,A-1_U4,252,27.2,2,40.34,0.976,0.9768,7.4,0.205,0.795,0.0,0,1.0,1.013,8,2.34,1.0,14.74,12.0,6.74,4.0,0,20.8
A-1,가끔·방치형,A-1_U4,275,22.6,22,99.7,0.9971,0.9747,10.1,0.232,0.768,0.0,2,1.0,1.03,8,2.34,1.0,40.35,34.75,32.35,26.75,0,26.38
A-1,가끔·방치형,A-1_U4,283,19.9,7,73.33,0.9517,0.9741,10.1,0.139,0.861,0.0,0,1.0,1.036,8,2.34,1.0,27.79,23.0,19.79,15.0,0,28.08
A-1,가끔·방치형,A-1_U4,286,20.9,2,45.57,0.9801,0.9739,7.2,0.24,0.76,0.0,2,1.0,1.035,8,2.34,1.0,16.99,13.25,8.99,5.25,0,20.53
A-1,가끔·방치형,A-1_U4,288,19.8,1,99.93,0.971,0.9738,9.3,0.186,0.814,0.0,0,1.0,0.975,8,2.34,1.0,39.39,37.0,31.39,29.0,0,23.25
A-1,가끔·방치형,A-1_U4,292,23.0,3,76.2,0.9762,0.9735,10.1,0.265,0.735,0.0,2,1.0,1.005,8,2.34,1.0,29.7,27.25,21.7,19.25,0,25.94
A-1,가끔·방치형,A-1_U4,297,20.4,4,50.97,0.9416,0.9731,10.1,0.219,0.781,0.0,2,1.0,0.996,8,2.34,1.0,18.5,16.5,10.5,8.5,0,27.43
A-1,가끔·방치형,A-1_U4,300,23.5,2,23.87,0.9661,0.973,5.6,0.157,0.843,0.0,3,1.0,1.028,8,2.34,1.0,7.79,5.75,-0.21,-2.25,1,17.44
A-1,가끔·방치형,A-1_U4,301,19.4,0,100.0,0.9638,0.9726,10.1,0.254,0.746,0.0,0,1.0,0.99,8,2.34,1.0,39.13,37.5,31.13,29.5,0,24.93
A-1,가끔·방치형,A-1_U4,307,21.8,5,76.48,0.9748,0.9722,10.1,0.224,0.776,0.0,2,1.0,0.998,8,2.34,1.0,29.78,26.25,21.78,18.25,0,26.3
A-1,가끔·방치형,A-1_U4,308,20.1,0,50.83,0.9662,0.972,9.7,0.104,0.896,0.0,1,1.0,0.989,8,2.34,1.0,18.92,15.25,10.92,7.25,0,27.38
A-1,가끔·방치형,A-1_U4,318,20.7,9,23.98,0.9812,0.9717,5.0,0.264,0.736,0.0,3,1.0,1.032,8,2.34,1.0,7.96,5.0,-0.04,-3.0,1,15.16
A-1,가끔·방치형,A-1_U4,320,22.0,1,100.0,0.9361,0.9711,7.7,0.157,0.843,0.0,2,1.0,1.016,8,2.34,1.0,38.0,35.0,30.0,27.0,0,20.66
